timestamp_s,read_mib_s
180.6637,3137.4
180.6889,3736.5
180.7141,3363.3
180.7393,3471.5
180.7646,3367.6
180.7898,3399.6
180.8150,3455.8
180.8403,3223.2
180.8655,3348.6
180.8907,3184.6
180.9160,3601.7
180.9412,2903.2
180.9664,3094.8
180.9919,980.3
181.0173,2778.5
181.0425,3462.3
181.0677,3348.8
181.0930,2910.1
181.1182,2915.2
181.1437,3382.4
181.1690,3001.4
181.1942,2927.1
181.2194,3355.2
181.2446,3150.7
181.2707,2534.1
181.2959,1165.6
181.3214,3424.2
181.3466,2984.9
181.3718,3657.0
181.3970,3273.0
181.4222,3431.8
181.4475,3196.8
181.4727,3069.9
181.4979,3180.3
181.5232,3205.1
181.5485,3243.1
181.5738,2888.7
181.5990,3402.7
181.6248,324.1
181.6500,3581.8
181.6752,3532.2
181.7005,3206.3
181.7257,3081.7
181.7511,2942.3
181.7763,3471.9
181.8017,2935.9
181.8269,3024.0
181.8522,3587.4
181.8774,3117.7
181.9027,3367.9
181.9281,792.5
181.9533,3173.2
181.9787,3382.8
182.0040,3130.6
182.0291,3574.8
182.0543,3480.4
182.0796,3542.3
182.1052,2925.8
182.1304,3422.1
182.1556,3412.5
182.1809,3237.9
182.2061,3532.4
182.2313,3363.5
182.2565,3256.5
182.2818,578.3
182.3070,3008.4
182.3322,3187.6
182.3577,2770.4
182.3829,3083.1
182.4082,3146.3
182.4334,3263.9
182.4586,3699.5
182.4839,3441.0
182.5092,2966.9
182.5345,3538.6
182.5597,2506.4
182.5853,2659.3
182.6106,1035.3
182.6358,3420.2
182.6611,3447.6
182.6863,3665.8
182.7116,3477.2
182.7368,3197.9
182.7620,3542.1
182.7872,2855.1
182.8124,3194.8
182.8377,3291.5
182.8629,3436.0
182.8881,3333.5
182.9133,3364.0
182.9390,2866.8
182.9642,947.8
182.9894,3706.6
183.0147,2709.7
183.0399,3059.6
183.0652,2918.4
183.0904,3178.1
183.1157,3345.5
183.1410,3508.8
183.1663,2972.6
183.1915,3283.6
183.2167,3271.0
183.2419,3270.5
183.2671,425.4
183.2926,3462.6
183.3178,3627.6
183.3431,3517.6
183.3683,3438.6
183.3935,3624.9
183.4187,3413.4
183.4439,2994.3
183.4692,3516.3
183.4944,3258.9
183.5196,3258.2
183.5449,3300.3
183.5701,3502.5
183.5963,2633.7
183.6216,815.8
183.6468,3629.0
183.6720,3471.1
183.6973,3501.6
183.7225,3661.7
183.7477,3524.5
183.7729,3458.9
183.7982,3343.7
183.8234,3315.6
183.8492,3175.6
183.8745,3470.5
183.8997,3258.8
183.9249,3360.4
183.9504,3547.6
183.9766,1910.0
184.0019,2100.7
184.0271,3504.5
184.0523,3744.4
184.0787,2956.2
184.1041,3845.3
184.1293,3533.0
184.1546,3441.4
184.1799,3567.5
184.2052,3202.8
184.2304,3150.0
184.2556,2980.1
184.2808,3358.5
184.3060,3196.8
184.3329,448.8
184.3581,3511.1
184.3833,3315.8
184.4085,3431.9
184.4337,3380.7
184.4590,3285.1
184.4842,3191.3
184.5094,3052.2
184.5346,3194.7
184.5598,3253.5
184.5850,3313.0
184.6102,3316.0
184.6355,3580.3
184.6623,704.3
184.6876,3536.0
184.7128,3335.1
184.7380,2997.9
184.7632,3614.6
184.7884,3420.5
184.8137,3429.1
184.8389,3301.9
184.8641,3383.0
184.8894,3221.4
184.9146,3550.2
184.9398,3245.1
184.9650,3304.6
184.9902,2160.3
185.0159,1833.7
185.0411,1862.0
185.0663,3582.7
185.0915,3457.3
185.1168,3670.2
185.1420,3377.2
185.1672,3702.8
185.1924,3475.6
185.2176,3350.2
185.2429,3600.7
185.2681,3411.2
185.2933,3372.0
185.3185,3515.1
185.3437,3363.3
185.3689,3500.1
185.3942,3619.0
185.4200,830.1
185.4452,3168.3
185.4706,3437.4
185.4958,3106.6
185.5211,3290.0
185.5463,3100.8
185.5715,3476.0
185.5967,3490.7
185.6220,3376.3
185.6472,3592.1
185.6724,3396.7
185.6976,3387.6
185.7230,2912.3
185.7487,3006.8
185.7740,963.5
185.7992,3375.8
185.8245,3219.8
185.8497,3370.3
185.8749,3161.9
185.9001,3704.7
185.9254,3072.4
185.9506,3123.4
185.9758,3069.4
186.0011,3349.7
186.0266,3257.0
186.0519,3519.8
186.0771,3227.2
186.1023,663.3
186.1275,3169.0
186.1527,3302.7
186.1780,3077.8
186.2032,2828.6
186.2284,3444.8
186.2537,3477.9
186.2789,3221.2
186.3041,3415.2
186.3293,3105.4
186.3546,3396.3
186.3801,2947.2
186.4057,1181.9
186.4309,2553.5
186.4564,3062.9
186.4816,3572.4
186.5068,3502.1
186.5320,3612.2
186.5572,3119.6
186.5825,3074.3
186.6077,2877.4
186.6329,3183.7
186.6581,3183.8
186.6833,3338.3
186.7085,3463.4
186.7349,3033.5
186.7601,815.7
186.7858,3646.7
186.8111,3183.7
186.8363,3579.9
186.8615,3245.6
186.8867,3413.9
186.9119,3603.1
186.9371,3362.4
186.9623,3650.2
186.9876,3289.9
187.0128,3305.1
187.0380,3503.2
187.0632,3352.6
187.0884,2761.5
187.1147,2542.9
187.1399,1522.3
187.1651,3483.8
187.1903,3424.8
187.2155,3520.1
187.2407,3481.0
187.2660,3527.3
187.2914,3386.4
187.3166,2911.4
187.3418,3071.5
187.3670,3466.3
187.3922,3386.7
187.4175,3263.7
187.4427,3506.0
187.4684,3032.8
187.4936,587.5
187.5188,3465.5
187.5440,3272.5
187.5692,3400.2
187.5945,3581.8
187.6197,3353.5
187.6450,3388.9
187.6702,3316.6
187.6954,3157.8
187.7206,3443.4
187.7459,3051.3
187.7711,3504.2
187.7963,2963.5
187.8225,855.8
187.8477,3135.1
187.8729,3406.7
187.8981,3482.4
187.9233,3561.6
187.9485,3520.7
187.9738,3495.9
187.9990,3177.1
188.0242,3352.4
188.0494,3436.7
188.0749,3468.4
188.1001,3445.4
188.1253,3338.9
188.1505,3450.1
188.1768,1662.4
188.2021,2561.3
188.2273,3586.5
188.2525,3462.7
188.2777,3370.6
188.3033,3361.3
188.3285,3589.9
188.3537,3434.5
188.3790,3611.7
188.4042,3433.6
188.4294,3619.8
188.4547,3473.4
188.4799,3412.0
188.5051,3706.6
188.5305,2578.8
188.5558,3568.1
188.5813,749.7
188.6066,2914.0
188.6318,3434.0
188.6570,3474.9
188.6823,3478.8
188.7079,3510.8
188.7331,3637.7
188.7584,3421.1
188.7836,3498.3
188.8088,2912.4
188.8341,3315.9
188.8592,3380.9
188.8845,3598.4
188.9097,3142.4
188.9349,3466.7
188.9601,636.7
188.9854,3342.7
189.0106,3528.4
189.0358,3700.0
189.0610,3512.5
189.0862,3549.7
189.1114,3557.7
189.1366,3284.0
189.1618,3417.1
189.1871,3326.4
189.2123,3077.5
189.2375,3456.8
189.2627,3582.6
189.2880,3342.8
189.3132,3454.1
189.3393,2096.0
189.3646,2123.3
189.3898,3190.3
189.4150,2983.6
189.4402,3211.9
189.4655,3217.4
189.4907,3446.5
189.5159,3348.6
189.5411,3337.1
189.5664,3262.1
189.5920,2996.8
189.6172,3178.8
189.6424,3612.3
189.6681,2403.8
189.6933,1311.9
189.7185,3508.3
189.7438,3505.9
189.7690,3405.8
189.7942,3320.9
189.8194,3654.4
189.8447,2940.6
189.8700,2882.7
189.8952,3665.1
189.9205,3218.2
189.9457,3372.5
189.9710,3486.5
189.9962,3187.3
190.0226,916.9
190.0479,2845.2
190.0731,3619.0
190.0984,3440.0
190.1236,3401.5
190.1492,3432.0
190.1744,3507.1
190.1997,3455.5
190.2249,3420.2
190.2501,3205.9
190.2753,3279.1
190.3007,3202.5
190.3260,3171.4
190.3512,3144.0
190.3772,853.3
190.4024,3190.1
190.4276,3254.7
190.4529,3388.4
190.4781,3238.6
190.5033,3280.7
190.5285,2905.9
190.5537,3283.3
190.5789,3045.3
190.6042,3201.3
190.6294,3258.8
190.6546,3349.1
190.6809,1845.7
190.7061,2313.5
190.7313,3420.7
190.7565,3409.7
190.7818,3091.8
190.8070,3515.4
190.8322,3147.7
190.8575,3231.7
190.8829,3305.9
190.9081,3034.5
190.9333,3129.2
190.9585,3248.7
190.9837,3318.5
191.0094,3099.7
191.0346,644.1
191.0599,3095.4
191.0851,3620.2
191.1103,3300.9
191.1355,3352.8
191.1608,3197.1
191.1860,3398.7
191.2113,2855.9
191.2365,3200.9
191.2617,3316.7
191.2869,3080.0
191.3121,3387.1
191.3374,3299.7
191.3636,813.0
191.3888,2998.8
191.4140,3377.2
191.4393,2893.9
191.4645,3391.8
191.4897,3265.4
191.5149,3158.6
191.5405,3572.1
191.5658,3137.7
191.5910,3324.9
191.6162,3351.9
191.6414,3329.5
191.6668,3537.4
191.6930,1471.9
191.7182,2421.5
191.7434,3289.7
191.7687,3359.2
191.7939,3270.8
191.8191,3191.3
191.8444,2698.1
191.8699,2958.0
191.8952,2825.1
191.9204,3276.8
191.9456,2856.7
191.9709,3149.5
191.9964,387.9
192.0216,3520.9
192.0469,3457.7
192.0721,3092.5
192.0973,3267.1
192.1226,3510.3
192.1478,2946.5
192.1730,3578.3
192.1982,3336.4
192.2237,3302.6
192.2490,3324.7
192.2742,3276.3
192.2994,3409.6
192.3253,981.7
192.3505,2809.7
192.3757,3435.6
192.4009,3301.3
192.4262,3338.3
192.4514,3202.6
192.4766,3319.6
192.5018,3202.3
192.5271,3402.5
192.5523,3438.3
192.5776,3605.6
192.6028,3135.1
192.6280,3236.3
192.6543,1536.5
192.6796,2014.5
192.7048,3087.1
192.7301,2822.2
192.7553,3275.7
192.7805,2832.9
192.8057,3222.8
192.8310,2960.8
192.8562,3036.7
192.8815,3124.5
192.9067,3448.9
192.9319,3236.7
192.9577,840.8
192.9829,3206.9
193.0082,3378.4
193.0334,3703.8
193.0587,3499.9
193.0839,3404.2
193.1091,3603.9
193.1344,3335.8
193.1596,3432.5
193.1849,3646.6
193.2101,3133.2
193.2354,3303.1
193.2608,3275.6
193.2861,3072.7
193.3113,3474.3
193.3379,394.3
193.3632,3505.4
193.3884,3477.3
193.4136,3439.7
193.4388,3383.5
193.4641,3692.6
193.4893,3454.9
193.5145,3340.2
193.5397,3674.9
193.5650,3485.5
193.5902,3396.9
193.6154,3356.6
193.6406,3208.4
193.6658,3419.5
193.6910,3321.3
193.7162,528.7
193.7415,2984.6
193.7667,3489.6
193.7919,3521.6
193.8171,3671.6
193.8423,3356.4
193.8679,3267.1
193.8931,3385.5
193.9183,3516.3
193.9435,3360.6
193.9691,3457.5
193.9943,3251.8
194.0196,3406.4
194.0448,3594.0
194.0711,1760.6
194.0964,2299.9
194.1216,3355.4
194.1469,3446.9
194.1721,3352.4
194.1973,3624.5
194.2225,3353.6
194.2478,3069.1
194.2730,3050.4
194.2985,3383.5
194.3238,3632.3
194.3490,3387.3
194.3742,3479.1
194.3994,2469.7
194.4247,2370.7
194.4510,1099.9
194.4762,2846.0
194.5015,3169.2
194.5267,3050.3
194.5521,3077.5
194.5773,3620.6
194.6025,2917.8
194.6278,3313.9
194.6530,3052.0
194.6782,3042.4
194.7034,2143.0
194.7286,2886.4
194.7538,624.8
194.7790,3099.9
194.8042,3856.5
194.8295,3494.2
194.8547,3440.4
194.8800,3399.0
194.9052,3261.6
194.9304,3376.3
194.9557,3274.9
194.9809,3370.1
195.0061,3129.4
195.0313,3523.9
195.0566,3183.7
195.0818,3511.7
195.1074,368.1
195.1326,3578.0
195.1578,3426.5
195.1831,3328.8
195.2083,3480.7
195.2335,3394.7
195.2588,3578.1
195.2840,3504.0
195.3092,3212.6
195.3345,3245.6
195.3597,3338.9
195.3849,3539.9
195.4101,2984.4
195.4364,1919.3
195.4616,2107.5
195.4869,3279.4
195.5121,3236.3
195.5373,3266.2
195.5627,3322.0
195.5879,3353.1
195.6131,3173.2
195.6384,3439.7
195.6636,3338.7
195.6888,3391.2
195.7144,2928.8
195.7396,3548.1
195.7657,2672.9
195.7910,1027.4
195.8161,3709.3
195.8413,3325.5
195.8666,3169.3
195.8918,3310.3
195.9170,3234.7
195.9423,3492.7
195.9675,3020.0
195.9927,3154.5
196.0179,3407.8
196.0431,3391.9
196.0683,3412.8
196.0939,2670.3
196.1191,1205.2
196.1443,3463.3
196.1699,3102.2
196.1951,3811.2
196.2203,3488.1
196.2455,3291.9
196.2708,3346.2
196.2965,3425.2
196.3217,3451.3
196.3470,3274.0
196.3722,3163.4
196.3974,3098.6
196.4236,2853.8
196.4489,557.2
196.4741,3550.0
196.4993,3569.7
196.5245,3357.0
196.5497,3412.8
196.5749,3752.7
196.6002,3565.3
196.6254,3500.1
196.6511,3442.3
196.6763,3623.8
196.7015,3247.1
196.7268,3310.7
196.7520,3331.7
196.7772,3536.1
196.8034,2193.4
196.8286,1906.6
196.8538,3391.4
196.8790,3239.3
196.9042,3478.0
196.9294,3202.4
196.9546,2997.0
196.9799,2841.0
197.0051,2610.7
197.0303,3363.8
197.0555,3412.8
197.0809,3580.4
197.1061,3602.4
197.1323,1764.6
197.1575,1977.1
197.1827,3429.0
197.2079,3025.6
197.2331,3411.8
197.2584,3066.8
197.2835,3065.4
197.3087,3072.9
197.3340,3076.4
197.3592,3202.1
197.3844,2661.4
197.4097,3166.0
197.4359,2177.4
197.4611,1343.5
197.4864,3354.0
197.5116,3225.9
197.5368,3255.9
197.5620,3259.8
197.5872,3243.4
197.6125,3323.4
197.6377,3309.2
197.6629,3305.9
197.6882,3363.8
197.7134,3113.2
197.7386,3300.9
197.7644,1932.4
197.7896,1437.8
197.8148,3363.9
197.8400,3342.3
197.8652,3136.0
197.8905,3475.1
197.9157,3210.2
197.9409,3175.4
197.9662,3262.1
197.9914,3559.4
198.0166,3399.1
198.0418,3387.6
198.0670,3492.1
198.0924,3076.9
198.1186,1737.5
198.1438,2349.9
198.1690,3659.1
198.1943,3485.7
198.2195,3622.2
198.2447,3420.1
198.2699,3742.9
198.2951,3471.3
198.3203,3327.3
198.3455,3568.5
198.3707,3439.2
198.3959,3347.2
198.4211,3672.4
198.4464,3332.7
198.4715,3588.7
198.4968,3513.0
198.5231,1141.9
198.5483,2754.1
198.5735,3681.8
198.5988,3543.0
198.6240,3679.3
198.6492,3399.9
198.6744,3640.2
198.6996,3418.6
198.7251,3428.3
198.7504,3587.0
198.7756,3444.3
198.8008,3526.9
198.8260,3426.6
198.8512,3229.9
198.8765,3417.5
198.9017,3529.0
198.9273,2706.5
198.9526,756.8
198.9778,3474.6
199.0029,3471.4
199.0282,3384.2
199.0534,3514.5
199.0790,3086.5
199.1042,3461.8
199.1294,3490.2
199.1547,3051.9
199.1799,3415.3
199.2051,3340.1
199.2303,3286.6
199.2555,3597.9
199.2807,3392.0
199.3059,1515.7
199.3311,3609.9
199.3563,425.8
199.3815,3496.6
199.4067,3618.8
199.4320,3470.4
199.4572,3419.9
199.4824,3375.6
199.5076,3171.3
199.5328,3213.6
199.5580,3076.0
199.5832,2951.2
199.6084,3180.9
199.6336,3358.6
199.6589,3078.8
199.6857,471.7
199.7110,3515.8
199.7362,2896.2
199.7614,3302.1
199.7867,3404.5
199.8122,3377.4
199.8374,3608.6
199.8627,3240.0
199.8879,3232.2
199.9132,3143.5
199.9384,3363.8
199.9636,3319.1
199.9887,1511.9
200.0149,3333.0
200.0401,747.7
200.0653,3489.4
200.0906,3454.7
200.1164,3438.3
200.1416,3160.0
200.1669,3483.2
200.1921,3071.8
200.2173,3192.2
200.2428,3158.8
200.2680,3284.1
200.2937,3417.9
200.3189,3083.6
200.3445,3018.6
200.3698,716.1
200.3950,3379.1
200.4202,3391.1
200.4454,3074.8
200.4706,3564.6
200.4958,3248.9
200.5211,3356.3
200.5463,3427.7
200.5715,3214.1
200.5967,3657.5
200.6220,3386.9
200.6472,3479.5
200.6724,3527.6
200.6985,1014.2
200.7238,2875.8
200.7490,3361.5
200.7742,3497.1
200.7995,3308.7
200.8247,3466.8
200.8499,3282.0
200.8751,3426.8
200.9003,3392.2
200.9255,3563.5
200.9507,3514.5
200.9759,3290.3
201.0011,3518.6
201.0264,2660.1
201.0526,2517.4
201.0778,1216.6
201.1031,3487.9
201.1284,3524.7
201.1536,3548.1
201.1789,3405.5
201.2041,3601.5
201.2293,3533.0
201.2546,3359.4
201.2798,3301.9
201.3051,3455.4
201.3303,3209.4
201.3555,3279.9
201.3808,3609.1
201.4063,3272.0
201.4324,1712.0
201.4577,2353.7
201.4829,3466.7
201.5081,3581.8
201.5333,3685.9
201.5586,3520.6
201.5838,3636.3
201.6090,3221.8
201.6343,3483.4
201.6596,3545.9
201.6860,3340.0
201.7112,3465.4
201.7366,3380.8
201.7618,3365.4
201.7870,3643.0
201.8133,1889.5
201.8386,1874.5
201.8638,3514.2
201.8890,2824.0
201.9142,3649.8
201.9395,3194.5
201.9647,2998.3
201.9899,2711.8
202.0151,3204.8
202.0405,3315.6
202.0658,3486.1
202.0910,2967.6
202.1162,3538.8
202.1417,646.4
202.1669,3507.0
202.1921,3404.9
202.2173,3420.1
202.2426,3545.8
202.2678,3667.4
202.2930,3309.8
202.3182,3419.3
202.3434,3040.8
202.3686,3099.1
202.3938,3209.3
202.4190,3138.2
202.4442,3213.9
202.4704,2692.6
202.4959,162.2
202.5211,3251.0
202.5463,3247.6
202.5717,3564.4
202.5969,2805.4
202.6224,3066.7
202.6477,3494.2
202.6729,3342.7
202.6981,3216.8
202.7233,3197.9
202.7485,3456.1
202.7738,3194.7
202.8000,1870.9
202.8253,2246.7
202.8505,3662.3
202.8758,3354.9
202.9009,3189.6
202.9262,3575.7
202.9514,3364.3
202.9766,3046.1
203.0019,3064.3
203.0271,2959.7
203.0523,3522.2
203.0775,3296.0
203.1028,3094.3
203.1280,3504.2
203.1543,1049.8
203.1795,2833.2
203.2047,3637.5
203.2299,3479.3
203.2552,3440.1
203.2804,3304.7
203.3056,3230.9
203.3309,3277.6
203.3561,3206.4
203.3814,3349.2
203.4066,3152.9
203.4318,3339.5
203.4574,3458.3
203.4826,3317.3
203.5078,642.1
203.5331,3373.1
203.5583,3525.0
203.5835,3653.2
203.6087,3613.8
203.6340,3412.8
203.6592,3491.0
203.6844,3374.9
203.7097,3549.6
203.7349,3138.8
203.7601,3282.5
203.7854,3139.3
203.8109,3359.9
203.8361,3605.0
203.8618,2018.0
203.8870,1969.3
203.9122,3620.4
203.9374,3663.5
203.9627,3439.8
203.9880,3509.3
204.0132,3642.1
204.0384,3544.0
204.0637,3435.2
204.0889,3198.3
204.1141,3449.5
204.1395,3200.8
204.1647,3325.7
204.1900,3413.4
204.2152,3632.7
204.2404,3490.9
204.2667,1068.5
204.2919,2808.4
204.3172,3695.9
204.3424,2881.2
204.3676,3268.8
204.3932,3504.0
204.4184,3231.5
204.4437,3438.9
204.4689,3031.1
204.4941,3363.0
204.5194,3286.0
204.5446,3284.9
204.5699,3273.7
204.5961,1902.7
204.6214,2142.4
204.6466,2921.2
204.6719,3788.5
204.6971,3075.9
204.7224,3372.5
204.7476,2977.7
204.7729,3130.7
204.7985,3163.9
204.8237,3452.5
204.8489,3363.0
204.8741,3294.4
204.8994,3400.3
204.9259,932.0
204.9511,2826.9
204.9764,3446.1
205.0016,3216.8
205.0268,3479.4
205.0520,3217.0
205.0773,3336.1
205.1025,3029.0
205.1277,3266.5
205.1530,3090.7
205.1782,3071.3
205.2035,3432.8
205.2287,3200.1
205.2543,868.1
205.2796,3071.0
205.3048,3329.0
205.3300,3281.9
205.3552,3142.5
205.3804,3445.1
205.4056,3094.4
205.4309,3135.3
205.4561,3171.8
205.4813,3462.9
205.5065,3170.7
205.5317,3339.4
205.5570,3605.4
205.5832,1979.4
205.6084,1300.9
205.6337,3409.4
205.6589,3288.3
205.6841,3181.7
205.7093,3283.8
205.7345,3126.9
205.7598,3106.4
205.7850,3119.8
205.8102,3360.6
205.8354,3431.6
205.8607,3327.7
205.8859,3523.0
205.9111,3390.0
205.9373,1537.1
205.9625,2643.9
205.9877,3420.3
206.0130,3585.6
206.0382,3392.9
206.0634,3499.4
206.0887,3319.2
206.1139,3396.0
206.1394,3413.1
206.1647,3008.6
206.1899,3255.9
206.2151,3253.9
206.2403,3328.5
206.2664,2120.3
206.2917,1101.8
206.3169,3214.4
206.3421,2953.2
206.3673,3327.4
206.3926,3209.7
206.4178,3436.9
206.4430,3101.1
206.4683,3500.8
206.4935,3127.7
206.5188,2685.0
206.5440,3273.9
206.5698,3457.5
206.5950,465.2
206.6202,3348.0
206.6454,3381.4
206.6706,3331.0
206.6958,3447.9
206.7211,3326.8
206.7463,3105.4
206.7715,3157.7
206.7967,3249.7
206.8219,3252.5
206.8471,3402.0
206.8723,3467.0
206.8976,1823.0
206.9232,2974.8
206.9484,878.1
206.9736,3710.6
206.9988,3485.8
207.0240,3462.4
207.0492,3636.6
207.0745,3500.3
207.0997,3580.8
207.1249,3435.3
207.1502,3154.3
207.1754,3273.0
207.2008,3316.0
207.2264,3305.3
207.2516,3569.3
207.2768,3375.9
207.3030,2712.5
207.3282,1168.2
207.3534,3340.4
207.3787,3305.3
207.4039,3635.9
207.4291,3334.5
207.4543,3384.9
207.4795,3293.1
207.5051,3481.6
207.5303,3153.1
207.5557,3444.4
207.5810,3321.4
207.6065,3208.8
207.6317,3241.4
207.6579,949.3
207.6831,2995.0
207.7083,3340.3
207.7335,3567.9
207.7588,3483.7
207.7840,3450.1
207.8092,3309.1
207.8344,3119.0
207.8596,3339.4
207.8850,3174.2
207.9106,3262.4
207.9358,3140.8
207.9611,3392.0
207.9867,2186.6
208.0119,1490.8
208.0371,3216.7
208.0623,3596.0
208.0875,3216.0
208.1130,3014.0
208.1382,3368.4
208.1635,3246.2
208.1887,3246.4
208.2138,3265.7
208.2390,3372.7
208.2642,3236.9
208.2894,3210.2
208.3147,3252.1
208.3404,2843.9
208.3656,1151.5
208.3908,2870.9
208.4160,3366.9
208.4414,3219.6
208.4666,3468.9
208.4918,3367.0
208.5170,3057.4
208.5422,3287.6
208.5674,3224.2
208.5926,3110.8
208.6179,3170.7
208.6431,2680.6
208.6687,887.4
208.6940,3012.2
208.7192,3729.6
208.7444,3464.5
208.7696,3348.1
208.7948,3517.2
208.8201,3173.1
208.8453,3253.8
208.8707,3339.9
208.8959,3358.2
208.9211,3230.3
208.9467,3284.8
208.9719,3482.3
208.9972,2578.7
209.0228,3483.8
209.0479,529.8
209.0731,3610.6
209.0984,3373.9
209.1236,3286.3
209.1489,3428.9
209.1740,3448.9
209.1993,3518.7
209.2245,3262.9
209.2497,3445.6
209.2750,3286.5
209.3002,3317.1
209.3254,3366.0
209.3506,3363.4
209.3759,2899.4
209.4017,1258.5
209.4270,2637.6
209.4522,3574.7
209.4774,3357.7
209.5027,3515.3
209.5279,3644.6
209.5531,3212.9
209.5783,3287.4
209.6035,3177.1
209.6288,3482.1
209.6540,3236.8
209.6792,3461.6
209.7047,3122.5
209.7300,3571.8
209.7557,2498.3
209.7809,1206.3
209.8061,3281.2
209.8313,3333.6
209.8566,3084.4
209.8818,3364.7
209.9070,3513.6
209.9324,3151.4
209.9577,3623.0
209.9829,3191.4
210.0081,3324.8
210.0333,3113.8
210.0586,3455.4
210.0838,3145.8
210.1101,795.7
210.1353,3270.6
210.1605,3415.8
210.1857,3305.9
210.2109,3389.9
210.2362,3115.7
210.2614,3276.7
210.2866,3254.4
210.3118,3415.6
210.3370,3269.4
210.3623,3197.0
210.3875,3448.3
210.4127,2828.2
210.4384,3217.9
210.4636,597.3
210.4888,3699.9
210.5141,3448.9
210.5393,3223.6
210.5645,3249.3
210.5898,3377.1
210.6150,3399.1
210.6403,3021.3
210.6656,3126.7
210.6908,3140.9
210.7161,3324.4
210.7413,3833.9
210.7665,3455.6
210.7918,3645.4
210.8180,2307.5
210.8433,1805.1
210.8685,3422.8
210.8937,3403.8
210.9189,3571.3
210.9441,3518.4
210.9693,3330.7
210.9945,3446.5
211.0198,3411.9
211.0450,3161.4
211.0703,3507.8
211.0955,3400.2
211.1207,3429.4
211.1460,3234.7
211.1712,3634.4
211.1970,1119.6
211.2222,2587.4
211.2475,3647.2
211.2727,3495.5
211.2979,3410.7
211.3231,3639.0
211.3483,3394.3
211.3736,3383.6
211.3988,3530.5
211.4240,3413.3
211.4492,3142.2
211.4745,3307.0
211.4997,3217.9
211.5250,3219.3
211.5512,3213.6
211.5764,624.1
211.6016,3560.2
211.6269,3441.8
211.6521,3441.2
211.6773,3331.7
211.7029,3506.8
211.7281,3693.7
211.7534,3143.2
211.7788,3235.6
211.8041,3318.9
211.8293,3291.7
211.8545,3433.3
211.8798,3525.8
211.9050,3191.4
211.9302,434.3
211.9554,3741.2
211.9807,3547.4
212.0061,3484.7
212.0314,3666.3
212.0566,3606.4
212.0821,3602.0
212.1073,3490.4
212.1325,3481.9
212.1577,3478.5
212.1829,3511.2
212.2082,3334.2
212.2334,3511.9
212.2586,3375.8
212.2838,3441.2
212.3095,1725.9
212.3350,2276.6
212.3603,3502.3
212.3855,3422.0
212.4107,3473.1
212.4359,3659.2
212.4611,3535.0
212.4863,3493.0
212.5116,3636.1
212.5368,3449.2
212.5620,3390.3
212.5872,3593.3
212.6125,3264.1
212.6377,3333.7
212.6629,3193.8
212.6882,638.5
212.7134,3224.8
212.7386,3277.0
212.7639,3234.4
212.7891,3564.3
212.8143,2832.7
212.8395,2766.1
212.8648,3247.4
212.8902,2785.2
212.9154,3268.0
212.9410,2851.4
212.9662,3533.9
212.9915,609.8
213.0167,2853.4
213.0419,3305.3
213.0671,3329.4
213.0923,3472.4
213.1176,3219.5
213.1428,3460.5
213.1680,3365.1
213.1932,3643.6
213.2185,3334.7
213.2437,3399.5
213.2690,3309.1
213.2942,3279.9
213.3194,2174.8
213.3446,2821.3
213.3702,502.8
213.3954,3546.1
213.4208,3070.4
213.4460,3288.0
213.4712,3471.4
213.4964,3611.3
213.5216,3356.5
213.5469,3248.1
213.5721,3463.4
213.5973,3611.0
213.6226,3206.7
213.6478,3320.9
213.6730,3144.4
213.6983,3275.8
213.7239,249.4
213.7491,3549.9
213.7743,3536.2
213.7996,2913.5
213.8248,2960.8
213.8500,3088.1
213.8752,3182.3
213.9004,2876.2
213.9256,2819.5
213.9509,3309.4
213.9761,3715.5
214.0020,2593.4
214.0272,1487.0
214.0524,3391.7
214.0777,3297.8
214.1029,3526.4
214.1282,2929.4
214.1534,3553.9
214.1787,2993.7
214.2039,3421.7
214.2292,3577.7
214.2544,3201.7
214.2799,3401.4
214.3052,3467.3
214.3304,3375.4
214.3567,1959.1
214.3819,1696.5
214.4071,3344.4
214.4324,3401.7
214.4576,3060.2
214.4830,3280.0
214.5082,3123.2
214.5334,3639.3
214.5587,3428.8
214.5839,3307.6
214.6091,3211.1
214.6344,3416.4
214.6596,3362.3
214.6848,2298.8
214.7110,2029.9
214.7362,1977.4
214.7614,2974.1
214.7867,3589.9
214.8119,3383.2
214.8371,3233.4
214.8624,3653.8
214.8876,2991.1
214.9128,3329.2
214.9380,3533.4
214.9632,3317.7
214.9884,3263.5
215.0137,2907.5
215.0389,3492.4
215.0642,634.9
215.0894,3256.3
215.1149,3514.9
215.1404,3277.4
215.1656,3598.6
215.1908,3360.6
215.2160,3441.4
215.2413,3337.4
215.2665,3264.2
215.2917,3074.9
215.3169,3455.5
215.3421,3686.5
215.3674,3515.5
215.3926,3397.8
215.4178,3627.5
215.4445,578.6
215.4700,3323.1
215.4952,3534.6
215.5204,3517.0
215.5456,3648.4
215.5708,3431.7
215.5960,3243.6
215.6213,3373.4
215.6465,3232.6
215.6717,3413.9
215.6970,3193.1
215.7222,3028.2
215.7474,3338.7
215.7727,2644.3
215.7989,2480.1
215.8241,1742.8
215.8493,3523.0
215.8749,3619.2
215.9007,3357.7
215.9259,3491.0
215.9512,3484.0
215.9764,3398.1
216.0018,3368.6
216.0270,3637.5
216.0522,2993.8
216.0774,3255.1
216.1027,3229.2
216.1279,3539.3
216.1530,3316.0
