run,load_time_ms,prompt_eval_time_ms,eval_time_ms,eval_tokens,total_time_ms,major_page_faults,mlock_mib,phase_metadata_ms,phase_mmap_ms,phase_tensors_ms,phase_pinning_ms,phase_context_ms,phase_warmup_ms,phase_prompt_eval_ms,phase_generation_ms,phase_total_wall_ms,phase_metadata_faults,phase_mmap_faults,phase_tensors_faults,phase_pinning_faults,phase_context_faults,phase_warmup_faults,phase_prompt_eval_faults,phase_generation_faults,phase_total_faults,phase_t0_abs_us
1,4279.7,4278.8,310860.37,1999,315561.85,33978,2329.3,223.56,1.34,0.77,930.11,976.05,0.01,4413.39,311282.26,317827.49,0,0,0,0,0,0,32024,1762,33786,7584157351603
2,4332.71,4331.81,302315.17,1999,307074.44,34413,2329.3,226.29,1.33,0.77,930.33,986.09,0.01,4462.35,302741.95,309349.12,0,0,0,0,0,0,32107,2114,34221,7584490611682
3,4315.92,4314.95,297111.28,1999,301844.48,35420,2329.3,229.03,1.35,0.94,928.62,977.83,0.01,4449.48,297528.62,304115.9,0,0,0,0,0,0,33080,2148,35228,7584815409665
