run,phase,MemFree_kB,MemAvailable_kB,Cached_kB,Active_kB,Inactive_kB,Slab_kB,SReclaimable_kB,SUnreclaim_kB,PageTables_kB,KernelStack_kB,Mapped_kB,AnonPages_kB,Mlocked_kB,Dirty_kB,Writeback_kB,SwapTotal_kB,SwapFree_kB,buddyinfo
1,pre,30384748,30190888,108284,384192,718676,235076,38116,196960,10044,6304,105572,1019552,27284,344,0,0,0,"Node 0, zone      DMA      0      1      0      0      0      0      0      0      1      1      2  | Node 0, zone    DMA32    437    374    352    307    249    195    164    124     98     71    434  | Node 0, zone   Normal 164492 137328 100111  64981  25076  10999   7346   5360   3218   1690   2039"
1,post,27853088,30120824,2608560,468540,3138464,250544,53680,196864,10160,6336,105812,1020228,27348,0,0,0,0,"Node 0, zone      DMA      0      1      0      0      0      0      0      0      1      1      2  | Node 0, zone    DMA32    437    374    352    307    249    195    164    124     98     71    434  | Node 0, zone   Normal  41910   8956  54602  69024  23571  10548   6322   5360   3218   1690   2039"
2,pre,30389628,30195440,108156,384264,717976,235088,38224,196864,10044,6224,105576,1019672,27284,184,0,0,0,"Node 0, zone      DMA      0      1      0      0      0      0      0      0      1      1      2  | Node 0, zone    DMA32    437    374    352    307    249    195    164    124     98     71    434  | Node 0, zone   Normal 163878 137591 100262  65061  24888  10983   7400   5359   3219   1690   2039"
2,post,27860192,30129048,2609400,419172,3189080,250556,53744,196812,10188,6448,105804,1020056,27284,28,0,0,0,"Node 0, zone      DMA      0      1      0      0      0      0      0      0      1      1      2  | Node 0, zone    DMA32    437    374    352    307    249    195    164    124     98     71    434  | Node 0, zone   Normal  38334   8778  55501  68539  23115  10501   6552   5359   3219   1690   2039"
3,pre,30392608,30198404,108084,384436,717980,234936,38124,196812,10052,6272,105636,1019792,27284,192,0,0,0,"Node 0, zone      DMA      0      1      0      0      0      0      0      0      1      1      2  | Node 0, zone    DMA32    437    374    352    307    249    195    164    124     98     71    434  | Node 0, zone   Normal 163748 137273 100026  65034  24963  10913   7453   5361   3219   1690   2039"
3,post,27854964,30124256,2610216,422104,3186500,250576,53692,196884,10284,6336,105856,1020796,27284,0,0,0,0,"Node 0, zone      DMA      0      1      0      0      0      0      0      0      1      1      2  | Node 0, zone    DMA32    437    374    352    307    249    195    164    124     98     71    434  | Node 0, zone   Normal  36434   8074  53999  68105  23162  10359   6825   5355   3217   1688   2039"
