run,phase,MemFree_kB,MemAvailable_kB,Cached_kB,Active_kB,Inactive_kB,Slab_kB,SReclaimable_kB,SUnreclaim_kB,PageTables_kB,KernelStack_kB,Mapped_kB,AnonPages_kB,Mlocked_kB,Dirty_kB,Writeback_kB,SwapTotal_kB,SwapFree_kB,buddyinfo
1,pre,30410200,30215488,107040,380496,718164,235020,38144,196876,10044,6240,104468,1017092,27284,188,0,0,0,"Node 0, zone      DMA      0      1      0      0      0      0      0      0      1      1      2  | Node 0, zone    DMA32    437    374    352    307    249    195    164    124     98     71    434  | Node 0, zone   Normal 163865 136659  99613  64409  25271  10789   7645   5357   3219   1689   2039"
1,post,27864648,30127860,2603080,461956,3138708,250804,53720,197084,10512,6352,104712,1018856,27284,24,0,0,0,"Node 0, zone      DMA      0      1      0      0      0      0      0      0      1      1      2  | Node 0, zone    DMA32    437    374    352    307    249    195    164    124     98     71    434  | Node 0, zone   Normal  43209   9549  54413  68936  23000   8963   7295   5357   3219   1689   2039"
2,pre,30391444,30196964,107060,381724,718624,235200,38120,197080,10040,6208,104480,1018268,27284,188,0,0,0,"Node 0, zone      DMA      0      1      0      0      0      0      0      0      1      1      2  | Node 0, zone    DMA32    437    374    352    307    249    195    164    124     98     71    434  | Node 0, zone   Normal 164148 137007  99894  64922  24386  10493   7842   5356   3220   1689   2039"
2,post,27865360,30128760,2603924,474276,3127368,250640,53688,196952,10640,6368,104928,1019392,27284,24,0,0,0,"Node 0, zone      DMA      0      1      0      0      0      0      0      0      1      1      2  | Node 0, zone    DMA32    437    374    352    307    249    195    164    124     98     71    434  | Node 0, zone   Normal  45215  11552  57202  70988  24992   6847   7346   5354   3218   1689   2039"
3,pre,30395636,30200900,107132,381884,718092,234980,38060,196920,10048,6240,104488,1018380,27284,196,0,0,0,"Node 0, zone      DMA      0      1      0      0      0      0      0      0      1      1      2  | Node 0, zone    DMA32    437    374    352    307    249    195    164    124     98     71    434  | Node 0, zone   Normal 163366 137322 100030  65038  25483  10156   7742   5355   3218   1689   2039"
3,post,27864732,30127196,2603076,486200,3114200,250676,53720,196956,10372,6320,104740,1019132,27416,20,0,0,0,"Node 0, zone      DMA      0      1      0      0      0      0      0      0      1      1      2  | Node 0, zone    DMA32    437    374    352    307    249    195    164    124     98     71    434  | Node 0, zone   Normal  44168  10874  57024  70798  25651   6613   7367   5355   3218   1689   2039"
