run,load_time_ms,prompt_eval_time_ms,eval_time_ms,eval_tokens,total_time_ms,major_page_faults,mlock_mib,phase_metadata_ms,phase_mmap_ms,phase_tensors_ms,phase_pinning_ms,phase_context_ms,phase_warmup_ms,phase_prompt_eval_ms,phase_generation_ms,phase_total_wall_ms,phase_metadata_faults,phase_mmap_faults,phase_tensors_faults,phase_pinning_faults,phase_context_faults,phase_warmup_faults,phase_prompt_eval_faults,phase_generation_faults,phase_total_faults,phase_t0_abs_us
1,4498.28,4497.4,894855.4,1999,902332.94,18472360,2329.3,222.29,1.34,0.77,930.94,973.48,0.01,4627.44,897834.66,904590.93,0,0,0,0,0,0,36596,18435580,18472176,7556930366117
2,4445.07,4444.2,900661.28,1999,908109.77,18557592,2329.3,224.58,1.34,0.77,931.33,979.72,0.01,4574.31,903664.67,910376.73,0,0,0,0,0,0,35626,18521780,18557406,7557850460804
3,4396.55,4395.62,887075.34,1999,894359.05,18530244,2329.3,223.5,1.37,0.79,931.48,980.41,0.01,4528.56,889962.56,896628.67,0,0,0,0,0,0,35581,18494525,18530106,7558776322549
