run,phase,MemFree_kB,MemAvailable_kB,Cached_kB,Active_kB,Inactive_kB,Slab_kB,SReclaimable_kB,SUnreclaim_kB,PageTables_kB,KernelStack_kB,Mapped_kB,AnonPages_kB,Mlocked_kB,Dirty_kB,Writeback_kB,SwapTotal_kB,SwapFree_kB,buddyinfo
1,pre,30398324,30202064,104000,375928,718088,235288,38184,197104,10040,6208,101416,1015532,27284,192,0,0,0,"Node 0, zone      DMA      0      1      0      0      0      0      0      0      1      1      2  | Node 0, zone    DMA32    437    374    352    307    249    195    164    124     98     71    434  | Node 0, zone   Normal 164112 137169  99900  64612  24971   9812   8115   5357   3217   1690   2038"
1,post,27850432,30132260,2622404,477952,3139548,250864,53696,197168,10148,6448,101808,1016460,27300,28,0,0,0,"Node 0, zone      DMA      0      1      0      0      0      0      0      0      1      1      2  | Node 0, zone    DMA32    437    374    352    307    249    195    164    124     98     71    434  | Node 0, zone   Normal  49288  16572  59722  71601  19725   6925   8115   5357   3217   1690   2038"
2,pre,30411424,30215272,104204,376244,718100,235380,38184,197196,10044,6304,101624,1015652,27284,12,0,0,0,"Node 0, zone      DMA      0      1      0      0      0      0      0      0      1      1      2  | Node 0, zone    DMA32    437    374    352    307    249    195    164    124     98     71    434  | Node 0, zone   Normal 162297 136210  98948  63698  24918  10403   8114   5356   3218   1690   2038"
2,post,27846128,30128216,2622428,477080,3141304,251032,53736,197296,10400,6416,101728,1017196,27356,28,0,0,0,"Node 0, zone      DMA      0      1      0      0      0      0      0      0      1      1      2  | Node 0, zone    DMA32    437    374    352    307    249    195    164    124     98     71    434  | Node 0, zone   Normal  49878  15789  57119  70818  21042   6785   8114   5356   3218   1690   2038"
3,pre,30395876,30199760,104272,376448,718132,235436,38152,197284,10040,6272,101692,1015776,27284,196,0,0,0,"Node 0, zone      DMA      0      1      0      0      0      0      0      0      1      1      2  | Node 0, zone    DMA32    437    374    352    307    249    195    164    124     98     71    434  | Node 0, zone   Normal 162690 137080 100023  64608  24998   9811   8115   5356   3218   1690   2038"
3,post,27828768,30119192,2629232,480336,3145708,251448,53928,197520,10296,6432,102332,1016336,27356,24,0,0,0,"Node 0, zone      DMA      0      1      0      0      0      0      0      0      1      1      2  | Node 0, zone    DMA32    437    374    352    307    249    195    164    124     98     71    434  | Node 0, zone   Normal  50821  16097  59527  72006  19751   6645   8115   5356   3218   1690   2038"
