run,phase,MemFree_kB,MemAvailable_kB,Cached_kB,Active_kB,Inactive_kB,Slab_kB,SReclaimable_kB,SUnreclaim_kB,PageTables_kB,KernelStack_kB,Mapped_kB,AnonPages_kB,Mlocked_kB,Dirty_kB,Writeback_kB,SwapTotal_kB,SwapFree_kB,buddyinfo
1,pre,27584448,27437308,175056,3092208,756528,265796,62324,203472,47280,9888,171588,3696172,27284,36,0,0,0,"Node 0, zone      DMA      0      1      0      0      0      0      0      0      1      1      2  | Node 0, zone    DMA32    437    374    352    307    249    195    164    124     98     71    434  | Node 0, zone   Normal 225599 174267 103574  61505  19319   9488   6587   5926   2874   1240   1662"
1,post,26578012,30077548,3819828,2784244,2037332,278556,79828,198728,10252,6432,71732,1016132,27284,0,0,0,0,"Node 0, zone      DMA      0      1      0      0      0      0      0      0      1      1      2  | Node 0, zone    DMA32    437    374    352    307    249    195    164    124     98     71    434  | Node 0, zone   Normal 226730 183818 142604  52230   8133   3874   6669   5920   2869   1241   1663"
2,pre,30390916,30180016,74328,344132,720748,235712,38112,197600,10032,6224,71744,1015616,27284,188,0,0,0,"Node 0, zone      DMA      0      1      0      0      0      0      0      0      1      1      2  | Node 0, zone    DMA32    437    374    352    307    249    195    164    124     98     71    434  | Node 0, zone   Normal 163574 134652  98180  62223  28550  14837   8570   5750   3229   1519   1859"
2,post,26749844,30086680,3673856,2206920,2462216,255936,58560,197376,10344,6400,73272,1015744,27284,8,0,0,0,"Node 0, zone      DMA      0      1      0      0      0      0      0      0      1      1      2  | Node 0, zone    DMA32    437    374    352    307    249    195    164    124     98     71    434  | Node 0, zone   Normal 177396 137578 103541  20957   1231   9205   8559   5740   3227   1516   1859"
3,pre,30429248,30219128,76504,346588,719360,235364,38020,197344,10036,6256,73856,1015024,27284,192,0,0,0,"Node 0, zone      DMA      0      1      0      0      0      0      0      0      1      1      2  | Node 0, zone    DMA32    437    374    352    307    249    195    164    124     98     71    434  | Node 0, zone   Normal 164389 136848  99426  59699  24796  13116   8277   5511   3238   1642   1975"
3,post,26703896,30053908,3688112,2904956,1775340,255672,58512,197160,10168,6496,82716,1013736,27284,0,0,0,0,"Node 0, zone      DMA      0      1      0      0      0      0      0      0      1      1      2  | Node 0, zone    DMA32    437    374    352    307    249    195    164    124     98     71    434  | Node 0, zone   Normal 177462 146513 101715  16210   1035   5520   8264   5501   3239   1642   1975"
