run,load_time_ms,prompt_eval_time_ms,eval_time_ms,eval_tokens,total_time_ms,major_page_faults,mlock_mib,phase_metadata_ms,phase_mmap_ms,phase_tensors_ms,phase_pinning_ms,phase_context_ms,phase_warmup_ms,phase_prompt_eval_ms,phase_generation_ms,phase_total_wall_ms,phase_metadata_faults,phase_mmap_faults,phase_tensors_faults,phase_pinning_faults,phase_context_faults,phase_warmup_faults,phase_prompt_eval_faults,phase_generation_faults,phase_total_faults,phase_t0_abs_us
1,4048.8,4047.91,139546.33,1999,144013.73,52340,,228.15,1.34,0.77,0.1,1033.29,0.01,4178.47,139964.92,145407.06,0,0,0,0,0,0,36685,15540,52225,7591231625305
2,4062.11,4061.2,139553.35,1999,144021.11,52906,,223.95,1.33,0.77,0.11,1023.82,0.01,4196.12,139958.99,145405.1,0,0,0,0,0,0,37275,15516,52791,7591393015986
3,4056.55,4055.67,139644.73,1999,144106.83,52510,,222.43,1.34,0.77,0.1,1026.92,0.01,4184.58,140050.27,145486.43,0,0,0,0,0,0,36820,15575,52395,7591554394675
