run,phase,MemFree_kB,MemAvailable_kB,Cached_kB,Active_kB,Inactive_kB,Slab_kB,SReclaimable_kB,SUnreclaim_kB,PageTables_kB,KernelStack_kB,Mapped_kB,AnonPages_kB,Mlocked_kB,Dirty_kB,Writeback_kB,SwapTotal_kB,SwapFree_kB,buddyinfo
1,pre,30307276,30112248,106620,379336,718008,234836,38088,196748,10044,6384,103980,1016316,27284,188,0,0,0,"Node 0, zone      DMA      0      1      0      0      0      0      0      0      1      1      2  | Node 0, zone    DMA32    437    374    352    307    249    195    164    124     98     71    434  | Node 0, zone   Normal 169558 142403 100431  64676  25947  10067   7078   5355   3219   1690   2039"
1,post,25661872,30066336,4742932,1212028,4526352,254888,58200,196688,10276,6448,104192,1017164,27284,0,0,0,0,"Node 0, zone      DMA      0      1      0      0      0      0      0      0      1      1      2  | Node 0, zone    DMA32    437    374    352    307    249    195    164    124     98     71    434  | Node 0, zone   Normal  40462  12744  59058  66251  10623    497   6002   5355   3219   1690   2039"
2,pre,30405860,30211104,106680,379668,718064,235196,38508,196688,10044,6352,104060,1016580,27284,192,0,0,0,"Node 0, zone      DMA      0      1      0      0      0      0      0      0      1      1      2  | Node 0, zone    DMA32    437    374    352    307    249    195    164    124     98     71    434  | Node 0, zone   Normal 165325 139083 101899  66638  26514   9604   7386   5355   3219   1690   2039"
2,post,25704752,30108800,4742188,1546760,4191372,254984,58216,196768,10320,6496,104716,1017400,27296,28,0,0,0,"Node 0, zone      DMA      0      1      0      0      0      0      0      0      1      1      2  | Node 0, zone    DMA32    437    374    352    307    249    195    164    124     98     71    434  | Node 0, zone   Normal  29300   7006  60122  69957  11893    520   5674   5354   3217   1690   2039"
3,pre,30376932,30182292,106872,379856,718360,235112,38272,196840,10044,6352,104188,1016584,27284,196,0,0,0,"Node 0, zone      DMA      0      1      0      0      0      0      0      0      1      1      2  | Node 0, zone    DMA32    437    374    352    307    249    195    164    124     98     71    434  | Node 0, zone   Normal 176012 148993 111064  74160  26760   7399   6330   5356   3217   1690   2039"
3,post,25668228,30071692,4742224,1611836,4125816,255140,58144,196996,10436,6560,104776,1017288,27356,0,0,0,0,"Node 0, zone      DMA      0      1      0      0      0      0      0      0      1      1      2  | Node 0, zone    DMA32    437    374    352    307    249    195    164    124     98     71    434  | Node 0, zone   Normal  42057   3833  72322  76463   3796    495   5896   5354   3218   1689   2039"
