run,load_time_ms,prompt_eval_time_ms,eval_time_ms,eval_tokens,total_time_ms,major_page_faults,mlock_mib,phase_metadata_ms,phase_mmap_ms,phase_tensors_ms,phase_pinning_ms,phase_context_ms,phase_warmup_ms,phase_prompt_eval_ms,phase_generation_ms,phase_total_wall_ms,phase_metadata_faults,phase_mmap_faults,phase_tensors_faults,phase_pinning_faults,phase_context_faults,phase_warmup_faults,phase_prompt_eval_faults,phase_generation_faults,phase_total_faults,phase_t0_abs_us
1,11809.87,11808.97,387425.34,1999,399673.34,4734077,2979.7,224.31,2.04,1.21,1164.22,1400.8,0.01,11945.46,387863.57,402601.62,0,0,0,0,0,0,130227,4603658,4733885,7655057618641
2,11770.31,11769.41,387388.87,1999,399598.42,4828708,2979.7,224.39,2.02,1.17,1168.13,1403.28,0.01,11907.3,387828.36,402534.66,0,0,0,0,0,0,130813,4697752,4828565,7655479343383
3,11442.4,11441.53,386190.28,1999,398065.29,4667707,2979.7,224.4,2.03,1.16,1166.87,1394.01,0.01,11573.27,386623.02,400984.78,0,0,0,0,0,0,128899,4538616,4667515,7655900995018
