run,load_time_ms,prompt_eval_time_ms,eval_time_ms,eval_tokens,total_time_ms,major_page_faults,mlock_mib,phase_metadata_ms,phase_mmap_ms,phase_tensors_ms,phase_pinning_ms,phase_context_ms,phase_warmup_ms,phase_prompt_eval_ms,phase_generation_ms,phase_total_wall_ms,phase_metadata_faults,phase_mmap_faults,phase_tensors_faults,phase_pinning_faults,phase_context_faults,phase_warmup_faults,phase_prompt_eval_faults,phase_generation_faults,phase_total_faults,phase_t0_abs_us
1,13351.65,13350.77,1056778.34,1999,1070628.35,20647359,2979.7,226.04,2.01,1.19,1170.22,1394.89,0.01,13483.65,1057276.8,1073554.82,0,0,0,0,0,0,156673,20490522,20647195,7624668449273
2,13347.98,13347.08,1056977.89,1999,1070823.74,20617017,2979.7,234.06,2.0,1.19,1169.39,1396.05,0.01,13479.69,1057475.87,1073758.25,0,0,0,0,0,0,157719,20459133,20616852,7625759341108
3,13389.64,13388.75,1053012.97,1999,1066917.94,20638096,2979.7,231.71,2.0,1.19,1171.88,1393.15,0.01,13522.13,1053528.41,1069850.47,0,0,0,0,0,0,156189,20481775,20637964,7626850416223
