run,load_time_ms,prompt_eval_time_ms,eval_time_ms,eval_tokens,total_time_ms,major_page_faults,mlock_mib,phase_metadata_ms,phase_mmap_ms,phase_tensors_ms,phase_pinning_ms,phase_context_ms,phase_warmup_ms,phase_prompt_eval_ms,phase_generation_ms,phase_total_wall_ms,phase_metadata_faults,phase_mmap_faults,phase_tensors_faults,phase_pinning_faults,phase_context_faults,phase_warmup_faults,phase_prompt_eval_faults,phase_generation_faults,phase_total_faults,phase_t0_abs_us
1,13801.87,13800.99,1333405.4,1999,1347739.51,28027405,,222.41,1.98,1.17,0.1,1460.37,0.01,13934.23,1333937.74,1349558.0,0,0,0,0,0,0,157812,27869428,28027240,7620577168393
2,13717.1,13716.22,1331306.67,1999,1345561.94,28082756,,224.83,2.0,1.19,0.1,1474.07,0.01,13853.27,1331844.98,1347400.45,0,0,0,0,0,0,157175,27925449,28082624,7621944057226
3,13805.89,13805.01,1331130.16,1999,1345476.41,28005136,,227.13,1.98,1.19,0.1,1470.33,0.01,13940.75,1331670.49,1347311.99,0,0,0,0,0,0,158292,27846683,28004975,7623308795737
