run,phase,MemFree_kB,MemAvailable_kB,Cached_kB,Active_kB,Inactive_kB,Slab_kB,SReclaimable_kB,SUnreclaim_kB,PageTables_kB,KernelStack_kB,Mapped_kB,AnonPages_kB,Mlocked_kB,Dirty_kB,Writeback_kB,SwapTotal_kB,SwapFree_kB,buddyinfo
1,pre,28368492,28372248,342180,2329400,721632,262356,61860,200496,33628,8880,339088,2732284,27284,36,0,0,0,"Node 0, zone      DMA      0      1      0      0      0      0      0      0      1      1      2  | Node 0, zone    DMA32    761    746    758    650    580    488    386    287    207    139    316  | Node 0, zone   Normal 192979 167817 117508  37012  38183  24091  12657   4719   1122    656   1788"
1,post,16890688,28220568,11604920,5237128,9093172,378128,177632,200496,33920,9008,338956,2743100,27624,0,0,0,0,"Node 0, zone      DMA      0      1      0      0      0      0      0      0      1      1      2  | Node 0, zone    DMA32    761    746    758    650    580    488    386    287    207    139    316  | Node 0, zone   Normal  45656   5563  66062  41808  38601   7469    308    156     36    553   1788"
2,pre,28358000,28362400,342192,2340376,722156,262300,61900,200400,33652,8864,339072,2743048,27284,20,0,0,0,"Node 0, zone      DMA      0      1      0      0      0      0      0      0      1      1      2  | Node 0, zone    DMA32    761    746    758    650    580    488    386    287    207    139    316  | Node 0, zone   Normal 191005 165038 114651  34264  38466  24227  12874   4835   1159    639   1788"
2,post,16909488,28228440,11594860,7393008,6913084,378272,177760,200512,33936,9008,339428,2730244,27284,48,0,0,0,"Node 0, zone      DMA      0      1      0      0      0      0      0      0      1      1      2  | Node 0, zone    DMA32    761    746    758    650    580    488    386    287    207    139    316  | Node 0, zone   Normal  48972   8635  55723  38599  39247   8715    323    155     36    575   1788"
3,pre,28377540,28382152,342264,2327740,722276,262344,61940,200404,33804,8912,339112,2730308,27284,32,0,0,0,"Node 0, zone      DMA      0      1      0      0      0      0      0      0      1      1      2  | Node 0, zone    DMA32    761    746    758    650    580    488    386    287    207    139    316  | Node 0, zone   Normal 182872 159403 109423  29328  34259  22025  12372   5198   1722    764   1788"
3,post,16915296,28232500,11594264,7742444,6564608,378216,177732,200484,33832,8912,339732,2732676,27284,112,0,0,0,"Node 0, zone      DMA      0      1      0      0      0      0      0      0      1      1      2  | Node 0, zone    DMA32    761    746    758    650    580    488    386    287    207    139    316  | Node 0, zone   Normal  38580   8749  41598  33749  35051  13357    336    156     36    623   1788"
