run,phase,MemFree_kB,MemAvailable_kB,Cached_kB,Active_kB,Inactive_kB,Slab_kB,SReclaimable_kB,SUnreclaim_kB,PageTables_kB,KernelStack_kB,Mapped_kB,AnonPages_kB,Mlocked_kB,Dirty_kB,Writeback_kB,SwapTotal_kB,SwapFree_kB,buddyinfo
1,pre,28309608,28332292,360628,2355440,722172,262464,61944,200520,34520,9312,358172,2739864,27284,32,0,0,0,"Node 0, zone      DMA      0      1      0      0      0      0      0      0      1      1      2  | Node 0, zone    DMA32    762    748    755    649    579    487    386    287    207    139    316  | Node 0, zone   Normal 178597 158497 108207  27534  32523  19269   9698   2918   2282   1635   1786"
1,post,24121916,28339340,4518560,2580656,4655904,329768,128680,201088,34660,9280,357936,2736912,27624,0,0,0,0,"Node 0, zone      DMA      0      1      0      0      0      0      0      0      1      1      2  | Node 0, zone    DMA32    762    748    755    649    579    487    386    287    207    139    316  | Node 0, zone   Normal 115827  64284  69269  48994  41888  18535   1033    252   2117   1635   1786"
2,pre,28377432,28399036,359980,2353940,721260,262716,61800,200916,34484,9196,358180,2738092,27284,216,0,0,0,"Node 0, zone      DMA      0      1      0      0      0      0      0      0      1      1      2  | Node 0, zone    DMA32    762    748    755    649    579    487    386    287    207    139    316  | Node 0, zone   Normal 175398 154612 104456  23772  29409  18554   9632   3762   2446   1635   1786"
2,post,24124872,28342992,4519300,2680300,4555476,329800,128568,201232,34880,9248,358516,2736052,27624,20,0,0,0,"Node 0, zone      DMA      0      1      0      0      0      0      0      0      1      1      2  | Node 0, zone    DMA32    762    748    755    649    579    487    386    287    207    139    316  | Node 0, zone   Normal 112999  66094  65234  46309  39072  21392   1043    227   2093   1635   1786"
3,pre,28370940,28393968,360988,2351596,722060,263436,62208,201228,34124,9072,357968,2735644,27284,220,0,0,0,"Node 0, zone      DMA      0      1      0      0      0      0      0      0      1      1      2  | Node 0, zone    DMA32    761    746    758    650    580    488    386    287    207    139    316  | Node 0, zone   Normal 174172 154316 104137  23460  29219  19093   9767   3626   2438   1634   1787"
3,post,24100000,28330160,4529144,3078960,4182084,330028,128856,201172,34200,9264,358112,2748888,27300,0,0,0,0,"Node 0, zone      DMA      0      1      0      0      0      0      0      0      1      1      2  | Node 0, zone    DMA32    761    746    758    650    580    488    386    287    207    139    316  | Node 0, zone   Normal 116239  66284  64602  45985  38662  21486    975    224   2105   1634   1787"
