run,load_time_ms,prompt_eval_time_ms,eval_time_ms,eval_tokens,total_time_ms,major_page_faults,mlock_mib,phase_metadata_ms,phase_mmap_ms,phase_tensors_ms,phase_pinning_ms,phase_context_ms,phase_warmup_ms,phase_prompt_eval_ms,phase_generation_ms,phase_total_wall_ms,phase_metadata_faults,phase_mmap_faults,phase_tensors_faults,phase_pinning_faults,phase_context_faults,phase_warmup_faults,phase_prompt_eval_faults,phase_generation_faults,phase_total_faults,phase_t0_abs_us
1,11649.85,11648.96,247877.07,1999,259935.61,137928,2979.7,223.25,2.03,1.25,1166.21,1392.32,0.01,11782.91,248286.01,262853.99,0,0,0,0,0,0,130171,7583,137754,7658076648087
2,11809.04,11808.17,247941.83,1999,260156.91,138346,2979.7,224.69,2.0,1.18,1167.66,1398.63,0.01,11940.84,248348.95,263083.97,0,0,0,0,0,0,130120,8051,138171,7658356604846
3,11821.01,11820.1,248077.89,1999,260311.16,138633,2979.7,224.53,2.03,1.35,1165.43,1399.56,0.01,11954.17,248490.4,263237.48,0,0,0,0,0,0,130525,7934,138459,7658636782223
