run,load_time_ms,prompt_eval_time_ms,eval_time_ms,eval_tokens,total_time_ms,major_page_faults,mlock_mib,phase_metadata_ms,phase_mmap_ms,phase_tensors_ms,phase_pinning_ms,phase_context_ms,phase_warmup_ms,phase_prompt_eval_ms,phase_generation_ms,phase_total_wall_ms,phase_metadata_faults,phase_mmap_faults,phase_tensors_faults,phase_pinning_faults,phase_context_faults,phase_warmup_faults,phase_prompt_eval_faults,phase_generation_faults,phase_total_faults,phase_t0_abs_us
1,13368.5,13367.62,593364.06,1999,607169.55,158086,2979.7,224.16,2.02,1.18,1166.9,1399.17,0.01,13501.01,593801.17,610095.61,0,0,0,0,0,0,156410,1529,157939,7629902740705
2,13408.04,13407.12,592381.32,1999,606228.7,157846,2979.7,227.12,2.07,1.19,1169.91,1393.19,0.01,13539.78,592820.77,609154.05,0,0,0,0,0,0,156173,1525,157698,7630529259485
3,13337.72,13336.83,592411.18,1999,606190.91,157869,2979.7,224.94,2.01,1.18,1171.37,1407.32,0.01,13471.15,592853.44,609131.42,0,0,0,0,0,0,156195,1525,157720,7631154833451
