run,phase,MemFree_kB,MemAvailable_kB,Cached_kB,Active_kB,Inactive_kB,Slab_kB,SReclaimable_kB,SUnreclaim_kB,PageTables_kB,KernelStack_kB,Mapped_kB,AnonPages_kB,Mlocked_kB,Dirty_kB,Writeback_kB,SwapTotal_kB,SwapFree_kB,buddyinfo
1,pre,28335148,28340252,342612,2334344,722460,262492,62092,200400,33700,8832,339444,2736716,27284,196,0,0,0,"Node 0, zone      DMA      0      1      0      0      0      0      0      0      1      1      2  | Node 0, zone    DMA32    761    746    758    650    580    488    386    287    207    139    316  | Node 0, zone   Normal 194832 170140 119989  39793  41433  28149  16708   8056   2811    500    550"
1,post,11352320,28966604,17886632,7183936,12681328,377436,177540,199896,18944,8096,281156,1993704,27284,0,0,0,0,"Node 0, zone      DMA      0      1      0      0      0      0      0      0      1      1      2  | Node 0, zone    DMA32    761    746    758    650    580    488    386    287    207    139    316  | Node 0, zone   Normal  48536  32671  62751  58666  43424   5114    393    163     36     12    524"
2,pre,29195528,29132420,284272,1533376,721464,242712,43596,199116,18856,8032,280912,1993672,27284,32,0,0,0,"Node 0, zone      DMA      0      1      0      0      0      0      0      0      1      1      2  | Node 0, zone    DMA32    761    746    758    650    580    488    386    287    207    139    316  | Node 0, zone   Normal 196353 170591 123235  56518  41657  27796  16738   8184   2959    556    539"
2,post,12408316,29960336,17836456,11731948,7118092,356848,159012,197836,10152,6448,117108,1031400,27624,4,0,0,0,"Node 0, zone      DMA      0      1      0      0      0      0      0      0      1      1      2  | Node 0, zone    DMA32    761    746    758    650    580    488    386    287    207    139    316  | Node 0, zone   Normal  39585  35823  78062  72553  43604   1101    345    173     41    406    542"
3,pre,30342356,30154780,119492,408944,715956,238004,40232,197772,10112,6352,116848,1030888,27284,36,0,0,0,"Node 0, zone      DMA      0      1      0      0      0      0      0      0      1      1      2  | Node 0, zone    DMA32    761    746    758    650    580    488    386    287    207    139    316  | Node 0, zone   Normal 180816 153033 114951  76674  40441  23493  15261   8497   3343    986    639"
3,post,12566184,29938476,17661252,4593736,14077856,354380,156748,197632,10340,6384,116852,1031600,27284,4,0,0,0,"Node 0, zone      DMA      0      1      0      0      0      0      0      0      1      1      2  | Node 0, zone    DMA32    761    746    758    650    580    488    386    287    207    139    316  | Node 0, zone   Normal  53783   5539  34576  84493  37501    835    333    151     40    732    647"
