run,load_time_ms,prompt_eval_time_ms,eval_time_ms,eval_tokens,total_time_ms,major_page_faults,mlock_mib,phase_metadata_ms,phase_mmap_ms,phase_tensors_ms,phase_pinning_ms,phase_context_ms,phase_warmup_ms,phase_prompt_eval_ms,phase_generation_ms,phase_total_wall_ms,phase_metadata_faults,phase_mmap_faults,phase_tensors_faults,phase_pinning_faults,phase_context_faults,phase_warmup_faults,phase_prompt_eval_faults,phase_generation_faults,phase_total_faults,phase_t0_abs_us
1,12872.62,12871.74,438804.07,1999,452110.44,140301,2979.7,224.8,2.02,1.19,1171.07,1400.09,0.01,13004.8,439237.92,455041.89,0,0,0,0,0,0,138373,1768,140141,7642018792416
2,12874.02,12873.11,438713.98,1999,452019.16,140552,2979.7,227.38,2.0,1.17,1171.84,1394.85,0.01,13007.78,439145.25,454950.29,0,0,0,0,0,0,138650,1741,140391,7642490405204
3,12832.89,12832.01,440531.64,1999,453802.02,138809,2979.7,223.91,2.15,1.19,1172.41,1394.03,0.01,12964.81,440969.22,456727.74,0,0,0,0,0,0,136912,1778,138690,7642961941432
