run,phase,MemFree_kB,MemAvailable_kB,Cached_kB,Active_kB,Inactive_kB,Slab_kB,SReclaimable_kB,SUnreclaim_kB,PageTables_kB,KernelStack_kB,Mapped_kB,AnonPages_kB,Mlocked_kB,Dirty_kB,Writeback_kB,SwapTotal_kB,SwapFree_kB,buddyinfo
1,pre,28386000,28390756,342548,2339712,722200,262416,61812,200604,33656,8816,339348,2742016,27284,32,0,0,0,"Node 0, zone      DMA      0      1      0      0      0      0      0      0      1      1      2  | Node 0, zone    DMA32    761    746    758    650    580    488    386    287    207    139    316  | Node 0, zone   Normal 176861 154496 104504  24524  29710  19668   9906   5079   2544   1123   1791"
1,post,10617408,28224020,17883724,18745456,1852052,378244,177680,200564,34228,9008,339920,2733664,27284,8,0,0,0,"Node 0, zone      DMA      0      1      0      0      0      0      0      0      1      1      2  | Node 0, zone    DMA32    761    746    758    650    580    488    386    287    207    139    316  | Node 0, zone   Normal 185327 172371 108025  31343  18202    704    339    159     36     13    510"
2,pre,28374528,28379452,342476,2331704,722192,262972,62312,200660,33656,8880,339356,2734032,27284,32,0,0,0,"Node 0, zone      DMA      0      1      0      0      0      0      0      0      1      1      2  | Node 0, zone    DMA32    761    746    758    650    580    488    386    287    207    139    316  | Node 0, zone   Normal 190789 165396 115297  35141  38979  25964  15502   7946   3204    772    589"
2,post,10632728,28243484,17886556,9898568,10701824,378540,177852,200688,33864,8960,339708,2732568,27284,4,0,0,0,"Node 0, zone      DMA      0      1      0      0      0      0      0      0      1      1      2  | Node 0, zone    DMA32    761    746    758    650    580    488    386    287    207    139    316  | Node 0, zone   Normal 203132 173158 118849  40311   8745   1007    344    160     37     13    520"
3,pre,28376700,28381668,342652,2330272,722300,263496,62160,201336,33828,8880,339368,2732704,27284,248,0,0,0,"Node 0, zone      DMA      0      1      0      0      0      0      0      0      1      1      2  | Node 0, zone    DMA32    761    746    758    650    580    488    386    287    207    139    316  | Node 0, zone   Normal 189071 164920 114712  34610  37462  25330  15267   7876   3360    825    600"
3,post,10555648,28163592,17884560,10798308,9803544,378256,177776,200480,33932,8928,339412,2736552,27284,4,0,0,0,"Node 0, zone      DMA      0      1      0      0      0      0      0      0      1      1      2  | Node 0, zone    DMA32    761    746    758    650    580    488    386    287    207    139    316  | Node 0, zone   Normal 188911 176615 114863  40510   9014    957    362    168     38     12    518"
