run,phase,MemFree_kB,MemAvailable_kB,Cached_kB,Active_kB,Inactive_kB,Slab_kB,SReclaimable_kB,SUnreclaim_kB,PageTables_kB,KernelStack_kB,Mapped_kB,AnonPages_kB,Mlocked_kB,Dirty_kB,Writeback_kB,SwapTotal_kB,SwapFree_kB,buddyinfo
1,pre,28357972,28384964,363544,2349216,723320,263468,62796,200672,34276,9296,357756,2730976,27284,20,0,0,0,"Node 0, zone      DMA      0      1      0      0      0      0      0      0      1      1      2  | Node 0, zone    DMA32    762    748    755    649    579    487    386    287    207    139    316  | Node 0, zone   Normal 180837 161198 110997  29827  32197  18821   9675   2969   2243   1636   1785"
1,post,21037260,28182588,7420248,5079324,5056928,378616,177984,200632,34584,9232,357944,2733684,27300,0,0,0,0,"Node 0, zone      DMA      0      1      0      0      0      0      0      0      1      1      2  | Node 0, zone    DMA32    762    748    755    649    579    487    386    287    207    139    316  | Node 0, zone   Normal  42697   8814  48249  35445  32455  12993    307    166   2084   1636   1785"
2,pre,28331828,28355024,360848,2349972,722328,263076,62484,200592,34276,9248,357784,2734368,27284,152,0,0,0,"Node 0, zone      DMA      0      1      0      0      0      0      0      0      1      1      2  | Node 0, zone    DMA32    762    748    755    649    579    487    386    287    207    139    316  | Node 0, zone   Normal 177471 158639 108250  27426  32300  20196   9840   2767   2250   1636   1785"
2,post,21123640,28266464,7418760,5221908,4917048,378452,177864,200588,34532,9424,357824,2738964,27284,0,0,0,0,"Node 0, zone      DMA      0      1      0      0      0      0      0      0      1      1      2  | Node 0, zone    DMA32    762    748    755    649    579    487    386    287    207    139    316  | Node 0, zone   Normal  36070   5597  44238  32347  32249  15174    307    163   2121   1636   1785"
3,pre,28370452,28393396,360760,2353868,722236,262644,62144,200500,34120,9248,357796,2738144,27284,32,0,0,0,"Node 0, zone      DMA      0      1      0      0      0      0      0      0      1      1      2  | Node 0, zone    DMA32    762    748    755    649    579    487    386    287    207    139    316  | Node 0, zone   Normal 180611 159867 109423  28467  33208  20372   9589   2665   2250   1636   1785"
3,post,20985872,28141036,7430016,4470148,5681192,378552,177904,200648,34276,9264,357804,2739072,27284,148,0,0,0,"Node 0, zone      DMA      0      1      0      0      0      0      0      0      1      1      2  | Node 0, zone    DMA32    762    748    755    649    579    487    386    287    207    139    316  | Node 0, zone   Normal  49118  12501  45281  32190  33061  12795    309    163   2116   1636   1785"
