run,load_time_ms,prompt_eval_time_ms,eval_time_ms,eval_tokens,total_time_ms,major_page_faults,mlock_mib,phase_metadata_ms,phase_mmap_ms,phase_tensors_ms,phase_pinning_ms,phase_context_ms,phase_warmup_ms,phase_prompt_eval_ms,phase_generation_ms,phase_total_wall_ms,phase_metadata_faults,phase_mmap_faults,phase_tensors_faults,phase_pinning_faults,phase_context_faults,phase_warmup_faults,phase_prompt_eval_faults,phase_generation_faults,phase_total_faults,phase_t0_abs_us
1,11979.12,11978.19,304504.15,1999,316887.05,135894,2979.7,225.55,2.02,1.19,1166.97,1394.65,0.01,12110.05,304908.0,319808.45,0,0,0,0,0,0,128857,6862,135719,7652745862180
2,12115.22,12114.31,304523.27,1999,317050.49,136789,2979.7,223.71,1.99,1.18,1170.47,1404.07,0.01,12252.44,304935.32,319989.19,0,0,0,0,0,0,129588,7024,136612,7653082519506
3,12108.42,12107.54,304229.58,1999,316749.01,136349,2979.7,225.07,2.0,1.18,1168.11,1397.68,0.01,12241.09,304640.84,319675.98,0,0,0,0,0,0,129105,7071,136176,7653419367023
