run,phase,MemFree_kB,MemAvailable_kB,Cached_kB,Active_kB,Inactive_kB,Slab_kB,SReclaimable_kB,SUnreclaim_kB,PageTables_kB,KernelStack_kB,Mapped_kB,AnonPages_kB,Mlocked_kB,Dirty_kB,Writeback_kB,SwapTotal_kB,SwapFree_kB,buddyinfo
1,pre,28374676,28378724,341972,2330388,721900,262216,61864,200352,33544,8848,339120,2732976,27284,36,0,0,0,"Node 0, zone      DMA      0      1      0      0      0      0      0      0      1      1      2  | Node 0, zone    DMA32    761    746    758    650    580    488    386    287    207    139    316  | Node 0, zone   Normal 188157 164529 114294  33949  38414  24888  12788   4669   1127    691   1788"
1,post,24168776,28358804,4491164,3264784,3938480,329240,128616,200624,34112,8912,339360,2731488,27284,188,0,0,0,"Node 0, zone      DMA      0      1      0      0      0      0      0      0      1      1      2  | Node 0, zone    DMA32    761    746    758    650    580    488    386    287    207    139    316  | Node 0, zone   Normal  86971  38661  69579  53733  51861  19928   9417   2749    267    588   1788"
2,pre,28400248,28404612,342224,2329036,722108,262416,61860,200556,33652,8800,339104,2731648,27284,32,0,0,0,"Node 0, zone      DMA      0      1      0      0      0      0      0      0      1      1      2  | Node 0, zone    DMA32    761    746    758    650    580    488    386    287    207    139    316  | Node 0, zone   Normal 179073 154231 104358  24284  29520  18236  10784   5022   2439   1190   1788"
2,post,24154568,28343884,4490092,3251432,3948972,329336,128640,200696,33760,8880,339532,2729584,27284,0,0,0,0,"Node 0, zone      DMA      0      1      0      0      0      0      0      0      1      1      2  | Node 0, zone    DMA32    761    746    758    650    580    488    386    287    207    139    316  | Node 0, zone   Normal  80256  40165  52863  44839  43456  27652   6542   3483    540    677   1788"
3,pre,28400216,28404480,342056,2326960,722000,262476,61852,200624,33652,8736,339084,2729592,27284,32,0,0,0,"Node 0, zone      DMA      0      1      0      0      0      0      0      0      1      1      2  | Node 0, zone    DMA32    761    746    758    650    580    488    386    287    207    139    316  | Node 0, zone   Normal 178353 153803 103868  23809  29038  18942  10154   4838   2417   1305   1791"
3,post,24152652,28341480,4490680,3346472,3856236,329296,128688,200608,33808,8816,339392,2732192,27284,0,0,0,0,"Node 0, zone      DMA      0      1      0      0      0      0      0      0      1      1      2  | Node 0, zone    DMA32    761    746    758    650    580    488    386    287    207    139    316  | Node 0, zone   Normal  79805  39267  50518  44005  42914  27882   6029   3409    834    644   1791"
